time,droneId,x,y,vx,vy
6.53,3,61.8882,57.2029,-1.14898,-1.34048
6.54,0,52.1849,56.8721,1.71412,1.90457
6.54,1,66.564,56.8721,-0.952287,1.90457
6.54,2,56.8721,66.564,1.90457,-0.952287
6.54,3,61.8767,57.1895,-1.14274,-1.3332
6.55,0,52.2019,56.891,1.70481,1.89423
6.55,1,66.5545,56.891,-0.947116,1.89423
6.55,2,56.891,66.5545,1.89423,-0.947116
6.55,3,61.8654,57.1763,-1.13654,-1.32596
6.56,0,52.2189,56.9099,1.69554,1.88394
6.56,1,66.5451,56.9099,-0.941968,1.88394
6.56,2,56.9099,66.5451,1.88394,-0.941968
6.56,3,61.8541,57.1631,-1.13036,-1.31876
6.57,0,52.2357,56.9286,1.68632,1.87369
6.57,1,66.5357,56.9286,-0.936845,1.87369
6.57,2,56.9286,66.5357,1.87369,-0.936845
6.57,3,61.8428,57.15,-1.12421,-1.31158
6.58,0,52.2525,56.9472,1.67714,1.86349
6.58,1,66.5264,56.9472,-0.931745,1.86349
6.58,2,56.9472,66.5264,1.86349,-0.931745
6.58,3,61.8317,57.1369,-1.11809,-1.30444
6.59,0,52.2692,56.9658,1.66801,1.85334
6.59,1,66.5171,56.9658,-0.92667,1.85334
6.59,2,56.9658,66.5171,1.85334,-0.92667
6.59,3,61.8205,57.124,-1.112,-1.29734
6.6,0,52.2858,56.9842,1.65891,1.84324
6.6,1,66.5079,56.9842,-0.921618,1.84324
6.6,2,56.9842,66.5079,1.84324,-0.921618
6.6,3,61.8095,57.1111,-1.10594,-1.29027
6.61,0,52.3023,57.0025,1.64986,1.83318
6.61,1,66.4987,57.0025,-0.916591,1.83318
6.61,2,57.0025,66.4987,1.83318,-0.916591
6.61,3,61.7985,57.0982,-1.09991,-1.28323
6.62,0,52.3187,57.0208,1.64086,1.82317
6.62,1,66.4896,57.0208,-0.911586,1.82317
6.62,2,57.0208,66.4896,1.82317,-0.911586
6.62,3,61.7875,57.0855,-1.0939,-1.27622
6.63,0,52.335,57.0389,1.63189,1.81321
6.63,1,66.4805,57.0389,-0.906606,1.81321
6.63,2,57.0389,66.4805,1.81321,-0.906606
6.63,3,61.7767,57.0728,-1.08793,-1.26925
6.64,0,52.3512,57.0569,1.62297,1.8033
6.64,1,66.4715,57.0569,-0.901649,1.8033
6.64,2,57.0569,66.4715,1.8033,-0.901649
6.64,3,61.7658,57.0601,-1.08198,-1.26231
6.65,0,52.3674,57.0749,1.61409,1.79343
6.65,1,66.4626,57.0749,-0.896715,1.79343
6.65,2,57.0749,66.4626,1.79343,-0.896715
6.65,3,61.7551,57.0476,-1.07606,-1.2554
6.66,0,52.3834,57.0927,1.60525,1.78361
6.66,1,66.4536,57.0927,-0.891805,1.78361
6.66,2,57.0927,66.4536,1.78361,-0.891805
6.66,3,61.7444,57.0351,-1.07017,-1.24853
6.67,0,52.3994,57.1104,1.59645,1.77384
6.67,1,66.4448,57.1104,-0.886918,1.77384
6.67,2,57.1104,66.4448,1.77384,-0.886918
6.67,3,61.7337,57.0227,-1.0643,-1.24168
6.68,0,52.4153,57.1281,1.5877,1.76411
6.68,1,66.436,57.1281,-0.882054,1.76411
6.68,2,57.1281,66.436,1.76411,-0.882054
6.68,3,61.7231,57.0103,-1.05846,-1.23488
6.69,0,52.4311,57.1456,1.57898,1.75443
6.69,1,66.4272,57.1456,-0.877213,1.75443
6.69,2,57.1456,66.4272,1.75443,-0.877213
6.69,3,61.7126,56.9981,-1.05266,-1.2281
6.7,0,52.4468,57.1631,1.57031,1.74479
6.7,1,66.4185,57.1631,-0.872395,1.74479
6.7,2,57.1631,66.4185,1.74479,-0.872395
6.7,3,61.7022,56.9858,-1.04687,-1.22135
6.71,0,52.4624,57.1804,1.56168,1.7352
6.71,1,66.4098,57.1804,-0.8676,1.7352
6.71,2,57.1804,66.4098,1.7352,-0.8676
6.71,3,61.6917,56.9737,-1.04112,-1.21464
6.72,0,52.4779,57.1977,1.55309,1.72566
6.72,1,66.4012,57.1977,-0.862828,1.72566
6.72,2,57.1977,66.4012,1.72566,-0.862828
6.72,3,61.6814,56.9616,-1.03539,-1.20796
6.73,0,52.4934,57.2149,1.54454,1.71616
6.73,1,66.3926,57.2149,-0.858079,1.71616
6.73,2,57.2149,66.3926,1.71616,-0.858079
6.73,3,61.6711,56.9496,-1.02969,-1.20131
6.74,0,52.5087,57.2319,1.53603,1.7067
6.74,1,66.384,57.2319,-0.853352,1.7067
6.74,2,57.2319,66.384,1.7067,-0.853352
6.74,3,61.6608,56.9377,-1.02402,-1.19469
6.75,0,52.524,57.2489,1.52757,1.6973
6.75,1,66.3756,57.2489,-0.848648,1.6973
6.75,2,57.2489,66.3756,1.6973,-0.848648
6.75,3,61.6507,56.9258,-1.01838,-1.18811
6.76,0,52.5392,57.2658,1.51914,1.68793
6.76,1,66.3671,57.2658,-0.843967,1.68793
6.76,2,57.2658,66.3671,1.68793,-0.843967
6.76,3,61.6405,56.914,-1.01276,-1.18155
6.77,0,52.5543,57.2826,1.51075,1.67861
6.77,1,66.3587,57.2826,-0.839307,1.67861
6.77,2,57.2826,66.3587,1.67861,-0.839307
6.77,3,61.6305,56.9022,-1.00717,-1.17503
6.78,0,52.5693,57.2992,1.50241,1.66934
6.78,1,66.3504,57.2992,-0.834671,1.66934
6.78,2,57.2992,66.3504,1.66934,-0.834671
6.78,3,61.6205,56.8905,-1.0016,-1.16854
6.79,0,52.5843,57.3159,1.4941,1.66011
6.79,1,66.3421,57.3159,-0.830056,1.66011
6.79,2,57.3159,66.3421,1.66011,-0.830056
6.79,3,61.6105,56.8789,-0.996067,-1.16208
6.8,0,52.5991,57.3324,1.48583,1.65093
6.8,1,66.3338,57.3324,-0.825464,1.65093
6.8,2,57.3324,66.3338,1.65093,-0.825464
6.8,3,61.6006,56.8673,-0.990556,-1.15565
6.81,0,52.6139,57.3488,1.47761,1.64179
6.81,1,66.3256,57.3488,-0.820893,1.64179
6.81,2,57.3488,66.3256,1.64179,-0.820893
6.81,3,61.5907,56.8559,-0.985072,-1.14925
6.82,0,52.6286,57.3651,1.46942,1.63269
6.82,1,66.3174,57.3651,-0.816345,1.63269
6.82,2,57.3651,66.3174,1.63269,-0.816345
6.82,3,61.5809,56.8444,-0.979614,-1.14288
6.83,0,52.6432,57.3813,1.46127,1.62364
6.83,1,66.3093,57.3813,-0.811819,1.62364
6.83,2,57.3813,66.3093,1.62364,-0.811819
6.83,3,61.5712,56.8331,-0.974182,-1.13655
6.84,0,52.6577,57.3975,1.45317,1.61463
6.84,1,66.3013,57.3975,-0.807314,1.61463
6.84,2,57.3975,66.3013,1.61463,-0.807314
6.84,3,61.5615,56.8218,-0.968777,-1.13024
6.85,0,52.6722,57.4135,1.4451,1.60566
6.85,1,66.2932,57.4135,-0.802831,1.60566
6.85,2,57.4135,66.2932,1.60566,-0.802831
6.85,3,61.5519,56.8105,-0.963398,-1.12396
6.86,0,52.6866,57.4295,1.43707,1.59674
6.86,1,66.2852,57.4295,-0.79837,1.59674
6.86,2,57.4295,66.2852,1.59674,-0.79837
6.86,3,61.5423,56.7993,-0.958045,-1.11772
6.87,0,52.7009,57.4454,1.42908,1.58786
6.87,1,66.2773,57.4454,-0.793931,1.58786
6.87,2,57.4454,66.2773,1.58786,-0.793931
6.87,3,61.5328,56.7882,-0.952717,-1.1115
6.88,0,52.7151,57.4612,1.42112,1.57903
6.88,1,66.2694,57.4612,-0.789513,1.57903
6.88,2,57.4612,66.2694,1.57903,-0.789513
6.88,3,61.5233,56.7772,-0.947416,-1.10532
6.89,0,52.7292,57.4769,1.41321,1.57023
6.89,1,66.2616,57.4769,-0.785116,1.57023
6.89,2,57.4769,66.2616,1.57023,-0.785116
6.89,3,61.5139,56.7662,-0.94214,-1.09916
6.9,0,52.7432,57.4925,1.40533,1.56148
6.9,1,66.2538,57.4925,-0.780741,1.56148
6.9,2,57.4925,66.2538,1.56148,-0.780741
6.9,3,61.5045,56.7553,-0.93689,-1.09304
6.91,0,52.7572,57.508,1.3975,1.55277
6.91,1,66.246,57.508,-0.776387,1.55277
6.91,2,57.508,66.246,1.55277,-0.776387
6.91,3,61.4952,56.7444,-0.931665,-1.08694
6.92,0,52.7711,57.5235,1.3897,1.54411
6.92,1,66.2383,57.5235,-0.772055,1.54411
6.92,2,57.5235,66.2383,1.54411,-0.772055
6.92,3,61.4859,56.7336,-0.926466,-1.08088
6.93,0,52.7849,57.5388,1.38194,1.53549
6.93,1,66.2306,57.5388,-0.767743,1.53549
6.93,2,57.5388,66.2306,1.53549,-0.767743
6.93,3,61.4767,56.7228,-0.921292,-1.07484
6.94,0,52.7987,57.5541,1.37421,1.52691
6.94,1,66.223,57.5541,-0.763453,1.52691
6.94,2,57.5541,66.223,1.52691,-0.763453
6.94,3,61.4675,56.7121,-0.916143,-1.06883
6.95,0,52.8123,57.5693,1.36653,1.51837
6.95,1,66.2154,57.5693,-0.759183,1.51837
6.95,2,57.5693,66.2154,1.51837,-0.759183
6.95,3,61.4584,56.7015,-0.91102,-1.06286
6.96,0,52.8259,57.5844,1.35888,1.50987
6.96,1,66.2078,57.5844,-0.754934,1.50987
6.96,2,57.5844,66.2078,1.50987,-0.754934
6.96,3,61.4494,56.6909,-0.905921,-1.05691
6.97,0,52.8394,57.5994,1.35127,1.50141
6.97,1,66.2003,57.5994,-0.750706,1.50141
6.97,2,57.5994,66.2003,1.50141,-0.750706
6.97,3,61.4404,56.6804,-0.900848,-1.05099
6.98,0,52.8529,57.6143,1.3437,1.493
6.98,1,66.1928,57.6143,-0.746499,1.493
6.98,2,57.6143,66.1928,1.493,-0.746499
6.98,3,61.4314,56.67,-0.895799,-1.0451
6.99,0,52.8662,57.6292,1.33616,1.48462
6.99,1,66.1854,57.6292,-0.742312,1.48462
6.99,2,57.6292,66.1854,1.48462,-0.742312
6.99,3,61.4225,56.6596,-0.890775,-1.03924
7,0,52.8795,57.6439,1.32866,1.47629
7,1,66.178,57.6439,-0.738146,1.47629
7,2,57.6439,66.178,1.47629,-0.738146
7,3,61.4136,56.6493,-0.885776,-1.0334
7.01,0,52.8927,57.6586,1.3212,1.468
7.01,1,66.1707,57.6586,-0.734001,1.468
7.01,2,57.6586,66.1707,1.468,-0.734001
7.01,3,61.4048,56.639,-0.880801,-1.0276
7.02,0,52.9059,57.6732,1.31378,1.45975
7.02,1,66.1634,57.6732,-0.729875,1.45975
7.02,2,57.6732,66.1634,1.45975,-0.729875
7.02,3,61.3961,56.6288,-0.875851,-1.02183
7.03,0,52.9189,57.6877,1.30639,1.45154
7.03,1,66.1561,57.6877,-0.725771,1.45154
7.03,2,57.6877,66.1561,1.45154,-0.725771
7.03,3,61.3874,56.6186,-0.870925,-1.01608
7.04,0,52.9319,57.7022,1.29903,1.44337
7.04,1,66.1489,57.7022,-0.721686,1.44337
7.04,2,57.7022,66.1489,1.44337,-0.721686
7.04,3,61.3787,56.6085,-0.866023,-1.01036
7.05,0,52.9449,57.7165,1.29172,1.43524
7.05,1,66.1417,57.7165,-0.717621,1.43524
7.05,2,57.7165,66.1417,1.43524,-0.717621
7.05,3,61.3701,56.5984,-0.861146,-1.00467
7.06,0,52.9577,57.7308,1.28444,1.42715
7.06,1,66.1346,57.7308,-0.713577,1.42715
7.06,2,57.7308,66.1346,1.42715,-0.713577
7.06,3,61.3615,56.5885,-0.856292,-0.999008
7.07,0,52.9705,57.745,1.27719,1.4191
7.07,1,66.1275,57.745,-0.709552,1.4191
7.07,2,57.745,66.1275,1.4191,-0.709552
7.07,3,61.353,56.5785,-0.851463,-0.993373
7.08,0,52.9832,57.7591,1.26999,1.4111
7.08,1,66.1205,57.7591,-0.705548,1.4111
7.08,2,57.7591,66.1205,1.4111,-0.705548
7.08,3,61.3446,56.5686,-0.846657,-0.987767
7.09,0,52.9958,57.7731,1.26281,1.40313
7.09,1,66.1134,57.7731,-0.701563,1.40313
7.09,2,57.7731,66.1134,1.40313,-0.701563
7.09,3,61.3361,56.5588,-0.841876,-0.982188
7.1,0,53.0084,57.7871,1.25568,1.3952
7.1,1,66.1065,57.7871,-0.697598,1.3952
7.1,2,57.7871,66.1065,1.3952,-0.697598
7.1,3,61.3278,56.5491,-0.837118,-0.976637
7.11,0,53.0208,57.8009,1.24858,1.38731
7.11,1,66.0995,57.8009,-0.693653,1.38731
7.11,2,57.8009,66.0995,1.38731,-0.693653
7.11,3,61.3194,56.5393,-0.832383,-0.971114
7.12,0,53.0333,57.8147,1.24151,1.37945
7.12,1,66.0926,57.8147,-0.689727,1.37945
7.12,2,57.8147,66.0926,1.37945,-0.689727
7.12,3,61.3112,56.5297,-0.827673,-0.965618
7.13,0,53.0456,57.8284,1.23448,1.37164
7.13,1,66.0858,57.8284,-0.685821,1.37164
7.13,2,57.8284,66.0858,1.37164,-0.685821
7.13,3,61.3029,56.5201,-0.822985,-0.960149
7.14,0,53.0579,57.8421,1.22748,1.36387
7.14,1,66.079,57.8421,-0.681934,1.36387
7.14,2,57.8421,66.079,1.36387,-0.681934
7.14,3,61.2947,56.5105,-0.818321,-0.954708
7.15,0,53.0701,57.8556,1.22052,1.35613
7.15,1,66.0722,57.8556,-0.678067,1.35613
7.15,2,57.8556,66.0722,1.35613,-0.678067
7.15,3,61.2866,56.501,-0.81368,-0.949294
7.16,0,53.0822,57.8691,1.21359,1.34844
7.16,1,66.0654,57.8691,-0.674219,1.34844
7.16,2,57.8691,66.0654,1.34844,-0.674219
7.16,3,61.2785,56.4916,-0.809062,-0.943906
7.17,0,53.0943,57.8825,1.2067,1.34078
7.17,1,66.0587,57.8825,-0.67039,1.34078
7.17,2,57.8825,66.0587,1.34078,-0.67039
7.17,3,61.2705,56.4822,-0.804468,-0.938546
7.18,0,53.1063,57.8959,1.19984,1.33316
7.18,1,66.0521,57.8959,-0.66658,1.33316
7.18,2,57.8959,66.0521,1.33316,-0.66658
7.18,3,61.2625,56.4729,-0.799896,-0.933212
7.19,0,53.1182,57.9091,1.19302,1.32558
7.19,1,66.0454,57.9091,-0.662789,1.32558
7.19,2,57.9091,66.0454,1.32558,-0.662789
7.19,3,61.2545,56.4636,-0.795347,-0.927905
7.2,0,53.1301,57.9223,1.18623,1.31804
7.2,1,66.0388,57.9223,-0.659018,1.31804
7.2,2,57.9223,66.0388,1.31804,-0.659018
7.2,3,61.2466,56.4544,-0.790821,-0.922625
7.21,0,53.1419,57.9354,1.17948,1.31053
7.21,1,66.0323,57.9354,-0.655265,1.31053
7.21,2,57.9354,66.0323,1.31053,-0.655265
7.21,3,61.2388,56.4452,-0.786318,-0.917371
7.22,0,53.1536,57.9484,1.17276,1.30306
7.22,1,66.0258,57.9484,-0.651531,1.30306
7.22,2,57.9484,66.0258,1.30306,-0.651531
7.22,3,61.2309,56.4361,-0.781837,-0.912143
7.23,0,53.1653,57.9614,1.16607,1.29563
7.23,1,66.0193,57.9614,-0.647816,1.29563
7.23,2,57.9614,66.0193,1.29563,-0.647816
7.23,3,61.2232,56.427,-0.777379,-0.906942
7.24,0,53.1769,57.9743,1.15941,1.28824
7.24,1,66.0129,57.9743,-0.644119,1.28824
7.24,2,57.9743,66.0129,1.28824,-0.644119
7.24,3,61.2154,56.418,-0.772943,-0.901767
7.25,0,53.1884,57.9871,1.15279,1.28088
7.25,1,66.0065,57.9871,-0.640441,1.28088
7.25,2,57.9871,66.0065,1.28088,-0.640441
7.25,3,61.2077,56.409,-0.768529,-0.896617
7.26,0,53.1998,57.9998,1.14621,1.27356
7.26,1,66.0001,57.9998,-0.636782,1.27356
7.26,2,57.9998,66.0001,1.27356,-0.636782
7.26,3,61.2001,56.4001,-0.764138,-0.891494
7.27,0,53.2112,58.0125,1.13965,1.26628
7.27,1,65.9938,58.0125,-0.633141,1.26628
7.27,2,58.0125,65.9938,1.26628,-0.633141
7.27,3,61.1925,56.3913,-0.759769,-0.886397
7.28,0,53.2226,58.0251,1.13313,1.25904
7.28,1,65.9875,58.0251,-0.629518,1.25904
7.28,2,58.0251,65.9875,1.25904,-0.629518
7.28,3,61.185,56.3824,-0.755421,-0.881325
7.29,0,53.2338,58.0376,1.12664,1.25183
7.29,1,65.9812,58.0376,-0.625913,1.25183
7.29,2,58.0376,65.9812,1.25183,-0.625913
7.29,3,61.1774,56.3737,-0.751096,-0.876279
7.3,0,53.245,58.05,1.12019,1.24465
7.3,1,65.975,58.05,-0.622327,1.24465
7.3,2,58.05,65.975,1.24465,-0.622327
7.3,3,61.17,56.365,-0.746793,-0.871258
7.31,0,53.2562,58.0624,1.11377,1.23752
7.31,1,65.9688,58.0624,-0.618759,1.23752
7.31,2,58.0624,65.9688,1.23752,-0.618759
7.31,3,61.1625,56.3563,-0.742511,-0.866263
7.32,0,53.2673,58.0747,1.10738,1.23042
7.32,1,65.9626,58.0747,-0.615209,1.23042
7.32,2,58.0747,65.9626,1.23042,-0.615209
7.32,3,61.1552,56.3477,-0.738251,-0.861293
7.33,0,53.2783,58.087,1.10102,1.22335
7.33,1,65.9565,58.087,-0.611677,1.22335
7.33,2,58.087,65.9565,1.22335,-0.611677
7.33,3,61.1478,56.3391,-0.734013,-0.856348
7.34,0,53.2892,58.0991,1.09469,1.21633
7.34,1,65.9504,58.0991,-0.608163,1.21633
7.34,2,58.0991,65.9504,1.21633,-0.608163
7.34,3,61.1405,56.3306,-0.729796,-0.851429
7.35,0,53.3001,58.1112,1.0884,1.20933
7.35,1,65.9444,58.1112,-0.604667,1.20933
7.35,2,58.1112,65.9444,1.20933,-0.604667
7.35,3,61.1333,56.3222,-0.725601,-0.846534
7.36,0,53.3109,58.1232,1.08214,1.20238
7.36,1,65.9384,58.1232,-0.601189,1.20238
7.36,2,58.1232,65.9384,1.20238,-0.601189
7.36,3,61.1261,56.3137,-0.721426,-0.841664
7.37,0,53.3217,58.1352,1.07591,1.19546
7.37,1,65.9324,58.1352,-0.597728,1.19546
7.37,2,58.1352,65.9324,1.19546,-0.597728
7.37,3,61.1189,56.3054,-0.717274,-0.836819
7.38,0,53.3324,58.1471,1.06971,1.18857
7.38,1,65.9265,58.1471,-0.594285,1.18857
7.38,2,58.1471,65.9265,1.18857,-0.594285
7.38,3,61.1118,56.297,-0.713142,-0.831999
7.39,0,53.343,58.1589,1.06355,1.18172
7.39,1,65.9206,58.1589,-0.590859,1.18172
7.39,2,58.1589,65.9206,1.18172,-0.590859
7.39,3,61.1047,56.2888,-0.709031,-0.827203
7.4,0,53.3536,58.1706,1.05741,1.1749
7.4,1,65.9147,58.1706,-0.587451,1.1749
7.4,2,58.1706,65.9147,1.1749,-0.587451
7.4,3,61.0976,56.2805,-0.704941,-0.822432
7.41,0,53.3641,58.1823,1.05131,1.16812
7.41,1,65.9088,58.1823,-0.584061,1.16812
7.41,2,58.1823,65.9088,1.16812,-0.584061
7.41,3,61.0906,56.2724,-0.700873,-0.817685
7.42,0,53.3745,58.1939,1.04524,1.16137
7.42,1,65.903,58.1939,-0.580687,1.16137
7.42,2,58.1939,65.903,1.16137,-0.580687
7.42,3,61.0836,56.2642,-0.696825,-0.812962
7.43,0,53.3849,58.2055,1.0392,1.15466
7.43,1,65.8973,58.2055,-0.577331,1.15466
7.43,2,58.2055,65.8973,1.15466,-0.577331
7.43,3,61.0767,56.2562,-0.692797,-0.808263
7.44,0,53.3953,58.217,1.03319,1.14798
7.44,1,65.8915,58.217,-0.573992,1.14798
7.44,2,58.217,65.8915,1.14798,-0.573992
7.44,3,61.0698,56.2481,-0.68879,-0.803589
7.45,0,53.4055,58.2284,1.02721,1.14134
7.45,1,65.8858,58.2284,-0.57067,1.14134
7.45,2,58.2284,65.8858,1.14134,-0.57067
7.45,3,61.063,56.2401,-0.684804,-0.798938
7.46,0,53.4158,58.2397,1.02126,1.13473
7.46,1,65.8801,58.2397,-0.567365,1.13473
7.46,2,58.2397,65.8801,1.13473,-0.567365
7.46,3,61.0562,56.2322,-0.680839,-0.794312
7.47,0,53.4259,58.251,1.01534,1.12816
7.47,1,65.8745,58.251,-0.564078,1.12816
7.47,2,58.251,65.8745,1.12816,-0.564078
7.47,3,61.0494,56.2243,-0.676893,-0.789709
7.48,0,53.436,58.2622,1.00945,1.12161
7.48,1,65.8689,58.2622,-0.560807,1.12161
7.48,2,58.2622,65.8689,1.12161,-0.560807
7.48,3,61.0427,56.2164,-0.672968,-0.785129
7.49,0,53.446,58.2734,1.00359,1.11511
7.49,1,65.8633,58.2734,-0.557553,1.11511
7.49,2,58.2734,65.8633,1.11511,-0.557553
7.49,3,61.036,56.2086,-0.669063,-0.780574
7.5,0,53.456,58.2845,0.997767,1.10863
7.5,1,65.8578,58.2845,-0.554315,1.10863
7.5,2,58.2845,65.8578,1.10863,-0.554315
7.5,3,61.0293,56.2009,-0.665178,-0.776041
7.51,0,53.4659,58.2955,0.99197,1.10219
7.51,1,65.8523,58.2955,-0.551094,1.10219
7.51,2,58.2955,65.8523,1.10219,-0.551094
7.51,3,61.0227,56.1932,-0.661313,-0.771532
7.52,0,53.4758,58.3064,0.986203,1.09578
7.52,1,65.8468,58.3064,-0.54789,1.09578
7.52,2,58.3064,65.8468,1.09578,-0.54789
7.52,3,61.0161,56.1855,-0.657468,-0.767046
7.53,0,53.4856,58.3173,0.980465,1.08941
7.53,1,65.8413,58.3173,-0.544703,1.08941
7.53,2,58.3173,65.8413,1.08941,-0.544703
7.53,3,61.0096,56.1779,-0.653643,-0.762584
7.54,0,53.4953,58.3282,0.974757,1.08306
7.54,1,65.8359,58.3282,-0.541532,1.08306
7.54,2,58.3282,65.8359,1.08306,-0.541532
7.54,3,61.0031,56.1703,-0.649838,-0.758144
7.55,0,53.505,58.3389,0.969079,1.07675
7.55,1,65.8305,58.3389,-0.538377,1.07675
7.55,2,58.3389,65.8305,1.07675,-0.538377
7.55,3,60.9966,56.1627,-0.646052,-0.753728
7.56,0,53.5147,58.3496,0.963429,1.07048
7.56,1,65.8252,58.3496,-0.535239,1.07048
7.56,2,58.3496,65.8252,1.07048,-0.535239
7.56,3,60.9902,56.1553,-0.642286,-0.749334
7.57,0,53.5243,58.3603,0.95781,1.06423
7.57,1,65.8199,58.3603,-0.532116,1.06423
7.57,2,58.3603,65.8199,1.06423,-0.532116
7.57,3,60.9838,56.1478,-0.63854,-0.744963
7.58,0,53.5338,58.3709,0.952219,1.05802
7.58,1,65.8146,58.3709,-0.52901,1.05802
7.58,2,58.3709,65.8146,1.05802,-0.52901
7.58,3,60.9775,56.1404,-0.634813,-0.740615
7.59,0,53.5432,58.3814,0.946657,1.05184
7.59,1,65.8093,58.3814,-0.525921,1.05184
7.59,2,58.3814,65.8093,1.05184,-0.525921
7.59,3,60.9712,56.133,-0.631105,-0.736289
7.6,0,53.5527,58.3918,0.941124,1.04569
7.6,1,65.8041,58.3918,-0.522847,1.04569
7.6,2,58.3918,65.8041,1.04569,-0.522847
7.6,3,60.9649,56.1247,-0.631105,-0.834289
7.61,0,53.562,58.4022,0.93562,1.03958
7.61,1,65.7989,58.4022,-0.519789,1.03958
7.61,2,58.4022,65.7989,1.03958,-0.519789
7.61,3,60.9586,56.1154,-0.631105,-0.932289
7.62,0,53.5713,58.4126,0.930145,1.03349
7.62,1,65.7937,58.4126,-0.516747,1.03349
7.62,2,58.4126,65.7937,1.03349,-0.516747
7.62,3,60.9522,56.1051,-0.631105,-1.03029
7.63,0,53.5806,58.4228,0.924698,1.02744
7.63,1,65.7886,58.4228,-0.513721,1.02744
7.63,2,58.4228,65.7886,1.02744,-0.513721
7.63,3,60.9459,56.0938,-0.631105,-1.12829
7.64,0,53.5897,58.4331,0.919279,1.02142
7.64,1,65.7835,58.4331,-0.510711,1.02142
7.64,2,58.4331,65.7835,1.02142,-0.510711
7.64,3,60.9396,56.0815,-0.631105,-1.22629
7.65,0,53.5989,58.4432,0.913889,1.01543
7.65,1,65.7784,58.4432,-0.507716,1.01543
7.65,2,58.4432,65.7784,1.01543,-0.507716
7.65,3,60.9333,56.0683,-0.631105,-1.32429
7.66,0,53.608,58.4533,0.908527,1.00947
7.66,1,65.7733,58.4533,-0.504737,1.00947
7.66,2,58.4533,65.7733,1.00947,-0.504737
7.66,3,60.927,56.0541,-0.631105,-1.42229
7.67,0,53.617,58.4633,0.903192,1.00355
7.67,1,65.7683,58.4633,-0.501774,1.00355
7.67,2,58.4633,65.7683,1.00355,-0.501774
7.67,3,60.9207,56.0389,-0.631105,-1.52029
7.68,0,53.626,58.4733,0.897886,0.997651
7.68,1,65.7633,58.4733,-0.498826,0.997651
7.68,2,58.4733,65.7633,0.997651,-0.498826
7.68,3,60.9144,56.0227,-0.631105,-1.61829
7.69,0,53.6349,58.4832,0.892608,0.991786
7.69,1,65.7584,58.4832,-0.495893,0.991786
7.69,2,58.4832,65.7584,0.991786,-0.495893
7.69,3,60.9081,56.0055,-0.631105,-1.71629
7.7,0,53.6438,58.4931,0.887357,0.985952
7.7,1,65.7535,58.4931,-0.492976,0.985952
7.7,2,58.4931,65.7535,0.985952,-0.492976
7.7,3,60.9018,55.9874,-0.631105,-1.81429
7.71,0,53.6526,58.5029,0.882133,0.980148
7.71,1,65.7486,58.5029,-0.490074,0.980148
7.71,2,58.5029,65.7486,0.980148,-0.490074
7.71,3,60.8954,55.9682,-0.631105,-1.91229
7.72,0,53.6614,58.5126,0.876937,0.974375
7.72,1,65.7437,58.5126,-0.487187,0.974375
7.72,2,58.5126,65.7437,0.974375,-0.487187
7.72,3,60.8891,55.9481,-0.631105,-2.01029
7.73,0,53.6701,58.5223,0.871768,0.968632
7.73,1,65.7388,58.5223,-0.484316,0.968632
7.73,2,58.5223,65.7388,0.968632,-0.484316
7.73,3,60.8828,55.9271,-0.631105,-2.10829
7.74,0,53.6788,58.532,0.866627,0.962919
7.74,1,65.734,58.532,-0.481459,0.962919
7.74,2,58.532,65.734,0.962919,-0.481459
7.74,3,60.8765,55.905,-0.631105,-2.20629
7.75,0,53.6874,58.5415,0.861512,0.957236
7.75,1,65.7292,58.5415,-0.478618,0.957236
7.75,2,58.5415,65.7292,0.957236,-0.478618
7.75,3,60.8702,55.8819,-0.631105,-2.30429
7.76,0,53.6959,58.551,0.856425,0.951583
7.76,1,65.7245,58.551,-0.475791,0.951583
7.76,2,58.551,65.7245,0.951583,-0.475791
7.76,3,60.8639,55.8579,-0.631105,-2.40229
7.77,0,53.7045,58.5605,0.851364,0.94596
7.77,1,65.7197,58.5605,-0.47298,0.94596
7.77,2,58.5605,65.7197,0.94596,-0.47298
7.77,3,60.8576,55.8329,-0.631105,-2.50029
7.78,0,53.7129,58.5699,0.84633,0.940366
7.78,1,65.715,58.5699,-0.470183,0.940366
7.78,2,58.5699,65.715,0.940366,-0.470183
7.78,3,60.8513,55.8069,-0.631105,-2.59829
7.79,0,53.7213,58.5793,0.841322,0.934802
7.79,1,65.7104,58.5793,-0.467401,0.934802
7.79,2,58.5793,65.7104,0.934802,-0.467401
7.79,3,60.845,55.78,-0.631105,-2.69629
7.8,0,53.7297,58.5885,0.836341,0.929268
7.8,1,65.7057,58.5885,-0.464634,0.929268
7.8,2,58.5885,65.7057,0.929268,-0.464634
7.8,3,60.8386,55.752,-0.631105,-2.79429
7.81,0,53.738,58.5978,0.831386,0.923762
7.81,1,65.7011,58.5978,-0.461881,0.923762
7.81,2,58.5978,65.7011,0.923762,-0.461881
7.81,3,60.8323,55.7231,-0.631105,-2.89229
7.82,0,53.7463,58.607,0.826457,0.918286
7.82,1,65.6965,58.607,-0.459143,0.918286
7.82,2,58.607,65.6965,0.918286,-0.459143
7.82,3,60.826,55.6932,-0.631105,-2.99029
7.83,0,53.7545,58.6161,0.821555,0.912839
7.83,1,65.692,58.6161,-0.456419,0.912839
7.83,2,58.6161,65.692,0.912839,-0.456419
7.83,3,60.8197,55.6623,-0.631105,-3.08829
